Dimension,State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
DummyDim2,SC,102,836,594-5053,no,yes,300,8.294683027,4,4.648188485,5.555619382,0,7.229323178,3.575086109,150,6.926066722,5.137806261,6,3.783520803,5,True.
DummyDim2,MA,68,776,885-7286,no,no,0,6.64081739,5,7.349968718,5.505413641,5,4.003265959,3.040088706,200,7.37888059,5.26038616,6,0.070405962,8,True.
DummyDim2,NH,19,787,954-3434,no,yes,300,7.704133671,4,5.730483684,5.133922123,3,5.688092038,5.955531179,100,5.026935197,4.991352857,6,5.524431621,4,True.
DummyDim2,RI,106,827,412-3538,no,no,0,5.18033907,2,5.839328781,4.782776799,4,4.444098235,5.28557569,350,4.51394522,5.824611892,7,3.614631244,6,False.
DummyDim2,VT,159,868,266-3714,yes,yes,600,0.080078248,1,2.036025214,0.014361348,2,3.807000054,4.318473639,250,4.58516134,3.732290746,4,2.02301609,6,False.
DummyDim2,KY,2,758,470-1167,yes,yes,300,8.711581251,2,4.507750619,4.075803668,2,9.489322871,4.671610162,50,5.761406389,5.866667973,2,8.15681672,6,True.
DummyDim2,NE,41,786,503-5018,no,yes,400,6.571374756,3,4.674590476,6.298999649,1,4.768598269,4.709659901,200,5.771946706,5.108263039,7,3.829631151,5,True.
DummyDim2,OK,107,797,668-9438,no,yes,400,0.461159608,4,3.836725825,5.188431091,4,2.843916956,3.228992729,300,2.882444298,5.227150827,5,5.155852784,4,False.
DummyDim2,MA,100,776,865-4216,yes,no,0,0.93337997,0,2.30944837,1.071728116,3,1.716831587,5.30453449,100,3.029700242,4.868036755,4,4.4414905,4,False.
DummyDim2,NH,5,787,377-9992,yes,yes,300,11.25014542,4,7.229529986,6.867483934,0,9.495570346,3.587666002,100,6.007608236,4.18765374,4,8.309928024,4,True.
DummyDim2,NC,170,786,846-7925,yes,yes,900,5.347709418,1,5.205793372,5.840103943,0,5.420829756,4.571734133,300,4.364342497,6.472496861,5,6.975885955,6,False.
DummyDim2,AK,159,657,202-8755,no,yes,400,12.19637802,1,7.568263882,7.673534174,0,9.847915637,4.902495819,150,3.995003299,5.84547458,7,11.5860478,1,True.
DummyDim2,SC,30,836,476-8894,yes,no,0,2.426609852,5,3.906356689,5.005914377,5,4.156376826,3.744225518,150,4.948360808,4.603965364,2,5.283624806,5,False.
DummyDim2,OH,155,797,963-3242,yes,yes,500,2.65695799,4,2.485619731,1.9368882,1,4.942038295,5.22690655,50,4.660070906,6.346863883,3,4.160172293,7,True.
DummyDim2,NE,150,786,406-4547,yes,no,0,2.583218852,1,1.579506841,0.726746884,3,1.7819589,4.674715087,200,1.70427672,3.04330371,5,4.442791222,4,False.
DummyDim2,KY,86,758,971-9587,yes,yes,700,7.796536234,3,6.808868062,7.285658973,2,5.617095557,3.924590248,350,7.105615057,4.963893633,5,3.501211279,8,True.
DummyDim2,MT,143,778,326-6881,no,yes,600,2.509424122,2,0.438093318,0.098269821,2,3.380156951,3.319211189,100,3.252811993,4.415025556,4,3.698662561,7,False.
DummyDim2,IA,81,736,743-3705,no,yes,300,0.307402409,4,3.97750088,6.496960534,5,1.66810086,1.71249904,250,4.583692141,5.401955155,2,6.777576554,3,False.
DummyDim2,RI,80,827,122-9960,yes,yes,200,9.424022846,4,8.577986664,3.212496572,7,5.948414262,5.244627176,50,6.565563564,4.436282534,6,2.03120552,5,True.
DummyDim2,MD,195,776,617-8233,yes,yes,700,0.535733862,2,3.454143106,2.068809401,2,3.177007327,3.050425095,350,3.065646323,2.905261893,9,0.490490395,7,False.
DummyDim2,NH,59,787,507-2786,yes,no,0,5.620156406,2,6.181867947,7.646357789,3,4.505628009,6.022503822,200,3.347175124,6.404409339,4,9.560972856,4,False.
DummyDim2,MS,5,778,598-2664,no,yes,700,2.565827385,0,4.390979914,3.358230571,2,2.926542031,4.173213623,300,5.3731345,4.529775172,5,2.34992276,7,False.
DummyDim2,IA,177,736,847-5229,yes,yes,200,3.747253127,2,6.16234386,6.406400235,2,4.389501652,2.258410451,300,6.309244466,6.754390337,1,4.030445384,8,True.
DummyDim2,WA,184,876,913-6984,no,yes,600,2.054965604,4,0.110726455,0.45652413,0,3.75813908,2.707074545,350,3.135239232,6.985254565,9,1.236308125,7,False.
DummyDim2,WV,167,878,800-1990,no,yes,1200,5.983074325,3,4.907736455,6.663035438,0,6.557683616,4.567146211,350,3.304851825,5.211574397,8,7.91486648,5,False.
DummyDim2,MN,59,777,407-2026,yes,no,0,1.351833089,6,3.599837174,3.15470654,4,4.59372512,0.909204156,250,5.433182179,4.241375972,5,1.586199932,6,False.
DummyDim2,IA,139,736,453-1867,no,no,0,2.952153964,4,4.974328023,3.640267342,5,3.446404598,3.424686981,300,4.502795619,5.275208542,8,0.027611224,6,False.
DummyDim2,OH,3,797,311-9019,no,no,0,8.857609239,0,7.841868379,3.389030083,3,6.000143906,7.678708401,200,3.825036069,3.11338088,7,6.310454936,5,False.
DummyDim2,WA,169,876,897-3976,yes,yes,300,7.377055648,3,6.90292145,4.014407334,4,5.778271235,4.380858786,100,5.64841056,5.754505131,5,4.056987484,5,True.
DummyDim2,WY,55,878,989-6960,yes,yes,600,4.236278588,2,3.209933263,0.074486185,0,6.166759816,5.322473909,100,4.281982223,5.415179173,6,2.506230826,7,False.
DummyDim2,IA,112,736,725-6628,no,no,0,4.218977505,3,7.628508725,3.949167432,7,3.004792273,4.954306802,200,5.169004719,5.527477075,3,3.042753702,7,True.
DummyDim2,CA,20,676,159-8345,no,no,0,1.884559432,1,2.747302168,1.946692127,1,3.734005508,2.215501935,150,5.556418307,5.434495038,7,0.235437647,8,False.
DummyDim2,CO,160,677,383-5420,yes,yes,900,2.947985646,2,1.943570058,2.210147954,3,6.600079892,4.510879837,250,2.030237095,4.491628778,9,4.02637018,8,False.
DummyDim2,PA,156,806,370-9587,no,yes,900,7.368585458,2,3.860581088,3.553361674,4,7.604431759,4.399252385,250,5.851462821,6.496343963,8,2.246011775,10,False.
DummyDim2,ID,147,736,251-4147,no,no,0,3.57468372,4,6.651355104,6.661674049,7,2.952797831,3.538068822,450,4.362285565,7.057217655,7,2.698265553,5,False.
DummyDim2,NY,99,788,748-8669,no,no,0,7.240354873,2,7.308596252,4.533758862,6,4.672246951,5.219691999,150,5.433631418,3.209562868,6,4.422254296,3,True.
DummyDim2,WI,29,877,829-4473,no,yes,400,4.816624827,2,5.697657722,6.838134692,0,5.724747623,3.231307342,250,3.937777709,6.496214651,4,8.096461273,5,True.
DummyDim2,SC,190,836,199-1320,yes,no,0,7.325555118,2,6.820470412,7.373921912,3,4.217575516,3.312309901,300,6.603016237,5.470241932,8,1.607472137,6,True.
DummyDim2,SC,195,836,240-4914,yes,no,0,9.648387604,2,8.241417767,8.632132401,1,6.783895,2.847997587,200,4.811242225,3.616018073,7,7.335047193,4,True.
DummyDim2,MA,109,776,242-6730,no,no,0,4.579630355,3,6.170486841,3.537491001,10,3.251519489,6.58891544,200,4.738792812,5.896008086,5,3.470651693,2,False.
DummyDim2,KS,89,758,573-1150,no,yes,800,1.233571156,4,4.233839785,6.794215521,1,3.344257681,0.862297245,450,4.083533398,6.18650659,7,3.221466955,7,False.
DummyDim2,NH,111,787,174-9113,no,no,0,7.65093337,3,4.214870502,4.248965965,4,8.762301293,0.237775311,150,7.891558077,3.824674906,4,3.695106361,8,True.
DummyDim2,SC,62,836,673-6984,yes,yes,300,0.084767239,3,1.518595219,3.062063331,1,3.281924203,2.873454274,250,6.033488008,4.321280517,3,0.821327691,8,False.
DummyDim2,VT,75,868,719-8248,no,no,0,0.965554155,3,2.935797716,1.847691317,2,3.769967958,3.487301867,350,4.327228825,8.082951144,7,0.023960596,8,False.
DummyDim2,CT,48,678,845-8348,no,no,0,8.205247404,4,7.857604031,7.068247504,5,6.142825871,4.152706342,250,6.310066386,5.39540375,4,4.927419578,6,True.
DummyDim2,DE,96,686,554-7085,yes,no,0,0.592334356,1,0.371221634,1.302329758,1,4.377247598,3.428193218,300,3.425532665,4.933745043,7,2.912818123,7,False.
DummyDim2,CA,171,676,992-2529,no,yes,500,10.48347808,5,6.236855365,7.340559901,0,8.064639765,4.105041188,100,5.98274629,5.952831195,6,7.45460082,4,True.
DummyDim2,CT,67,678,522-2550,no,no,0,12.47954168,3,5.375046343,8.19188925,2,9.577393456,3.608308281,100,7.575207789,3.964079119,6,7.210258001,4,True.
DummyDim2,OK,9,797,614-5237,yes,no,0,7.193050784,6,5.084063137,6.812657529,3,6.342400979,5.117560669,250,6.517183072,6.61228069,3,5.265241351,6,False.
DummyDim2,KS,194,758,304-3201,yes,no,0,9.541977029,4,6.191660237,3.861845574,1,8.491222262,4.421530413,50,5.562765944,5.453349436,5,6.661154959,4,True.
DummyDim2,WA,172,876,516-8254,no,yes,500,3.238867921,5,1.41717168,2.831502206,3,1.643189051,0.231200463,400,4.630856549,5.302108901,6,0.721468376,7,False.
DummyDim2,MI,149,777,761-3273,no,yes,800,2.512341792,2,4.107632143,4.572127045,5,0.970564283,3.398563342,350,0.562628444,4.599977911,5,9.194398173,2,False.
DummyDim2,GA,143,716,867-9101,yes,yes,300,8.593115827,3,8.503823241,8.140013347,6,4.408957767,6.205772181,200,6.143460268,5.269887449,3,6.627001656,5,False.
DummyDim2,OK,84,797,751-8930,no,yes,600,2.539036223,4,2.255093223,7.554357276,1,3.653023331,2.682306604,250,5.764002193,5.906935973,6,3.090144381,9,True.
DummyDim2,WY,2,878,580-9925,no,yes,400,0.38571846,2,2.425343906,4.177940384,0,2.677156485,3.745462711,250,5.373303512,3.699591756,1,2.448514151,11,True.
DummyDim2,ME,195,776,664-4447,yes,no,0,10.33204336,3,8.090807125,7.447071783,4,6.369143136,4.080189411,250,7.384906839,4.418366855,6,3.069504632,5,True.
DummyDim2,IA,9,736,662-5479,no,no,0,0.530079702,3,4.281625673,4.336266834,5,3.279578412,4.975597239,350,1.558345548,5.369475039,5,7.879487743,3,False.
DummyDim2,MD,59,776,508-6197,no,yes,400,1.589647892,4,3.251180682,3.397635992,7,2.191431756,2.626494669,400,3.853405208,6.268760386,4,2.394077097,5,False.
DummyDim2,WA,135,876,480-5501,yes,yes,400,1.916705876,3,4.006998784,3.963734205,8,0.652922302,3.600954249,300,2.373255599,3.540086254,5,4.686501038,3,False.
DummyDim2,NM,91,787,208-1363,no,no,0,8.944071827,3,5.630673627,4.433582645,3,6.491978031,5.701128424,100,6.83725234,6.213497386,5,3.245026812,5,True.
DummyDim2,HI,80,727,418-1916,no,yes,300,4.545161714,4,5.776542174,5.852146404,6,3.118278958,5.355011852,250,6.372858775,5.291061885,4,1.467633837,8,True.
DummyDim2,GA,199,716,770-1452,yes,no,0,4.988828236,0,8.280295307,5.109984976,6,3.413923702,2.708867807,300,6.170831168,6.108971647,4,1.262889064,7,True.
DummyDim2,WI,4,877,446-7447,no,yes,600,0.838208311,2,4.416268689,2.505363666,4,1.750333607,2.540172824,300,2.720435853,4.1368383,7,2.615679997,6,False.
DummyDim2,NY,39,788,631-7589,yes,no,0,1.699353163,4,1.947692782,3.051663655,1,2.298412978,0.502237607,350,4.522603401,4.585573192,7,0.317176204,7,False.
DummyDim2,TN,167,847,186-3262,no,no,0,0.211492841,3,4.094285981,5.447165961,5,1.568403352,3.81310318,200,2.826120362,5.388512257,4,6.098808091,4,False.
DummyDim2,TN,53,847,704-3310,no,no,0,6.968108841,0,4.433273361,2.349166201,2,6.545557144,5.258726193,150,6.797189076,3.99934565,3,5.493545297,7,False.
DummyDim2,SC,106,836,444-1995,yes,yes,500,2.682909856,4,3.896131309,2.27855577,6,4.530619048,4.893474687,300,5.009420647,5.76317731,4,2.556624274,5,False.
DummyDim2,PA,46,806,728-4797,yes,no,0,7.897287972,2,6.801022121,6.790231591,2,5.639936789,3.634473745,250,6.164099356,4.657602211,6,3.824680795,6,True.
DummyDim2,IA,198,736,483-4650,no,yes,400,10.71979293,6,7.127790386,9.439815289,6,6.407550483,7.931765189,150,3.092438767,2.593584011,9,10.06715173,0,True.
DummyDim2,CA,68,676,340-6528,no,yes,800,4.92184047,3,5.542017223,1.669033497,5,5.490779062,5.385826668,400,3.971881825,4.535639068,9,0.08256643,7,False.
DummyDim2,CA,26,676,987-6783,yes,yes,700,2.978348695,3,3.573429013,2.63650815,6,0.917481705,2.740547576,350,1.147709709,3.361141326,8,3.806213023,4,False.
DummyDim2,WV,9,878,247-7332,yes,yes,400,3.329041436,3,0.315716439,2.051301243,0,1.947922217,1.56067352,150,3.998688337,2.745901041,4,2.827542498,7,False.
DummyDim2,SC,187,836,596-3584,yes,yes,500,2.383909621,1,5.940192085,4.611709893,5,2.147105203,3.323004417,250,4.42226786,5.590837888,5,4.748662782,4,False.
DummyDim2,OR,83,798,946-4050,no,yes,500,11.39817166,2,6.232881742,5.932612245,3,10.37143937,3.070026663,100,5.67430913,4.17585543,5,9.115550112,4,True.
DummyDim2,ND,106,786,262-9152,yes,no,0,6.012251394,5,5.585095996,5.437110895,2,6.159086777,4.377033888,450,4.58109362,4.993104931,9,1.673592828,8,False.
DummyDim2,UT,78,858,556-9604,yes,no,0,9.293113417,6,6.949171256,6.225975048,4,5.970689482,3.600827248,150,7.425024685,4.49037899,7,1.751260638,6,True.
DummyDim2,MD,46,776,533-7571,yes,yes,400,9.333840042,4,5.246586954,6.341943316,0,8.095098842,3.359341021,150,5.555560613,4.613052489,7,6.285430051,4,True.
DummyDim2,NC,78,786,604-5005,no,yes,200,6.805396542,1,5.33308413,5.949822778,0,5.879032601,2.037475099,250,7.761432213,7.35908921,5,1.864289392,8,True.
DummyDim2,NH,7,787,922-5043,yes,yes,300,0.168343738,4,3.750295225,5.354701251,6,2.228637303,3.73368805,300,4.007932158,4.022661594,3,4.582692545,5,False.
DummyDim2,WI,180,877,208-7324,yes,no,0,1.162569128,3,4.48645919,4.4194084,5,2.943139075,4.341361375,300,2.026926132,6.084950407,7,6.381561451,3,False.
DummyDim2,TN,8,847,142-6992,no,yes,300,1.10997082,2,3.65857516,4.343176043,1,2.571241579,1.159751102,100,5.713054503,5.331256388,3,3.76074658,6,False.
DummyDim2,PA,167,806,715-5246,no,yes,500,0.783907456,5,2.726404903,3.257746355,2,2.517678807,3.937445098,150,5.84493352,5.355266135,3,0.9840904,9,True.
DummyDim2,IA,141,736,241-6991,yes,yes,200,11.51403801,3,7.111444035,5.060700427,2,8.11892764,4.22808785,100,7.761180183,5.423585551,6,3.141369358,5,True.
DummyDim2,VA,97,866,797-2165,yes,no,0,4.222523628,2,3.177057445,3.447017619,6,0.370296856,3.010989591,300,0.859463346,5.285269167,6,5.040739133,3,False.
DummyDim2,MD,88,776,199-2816,no,yes,600,3.336338479,3,4.449347955,4.169252121,3,4.545278605,5.070318315,250,4.600790382,4.70382188,3,5.551595595,6,False.
DummyDim2,OR,117,798,985-2407,yes,yes,300,4.755641957,8,4.022412149,4.474133124,6,3.564037981,5.894371476,100,6.979711665,4.00140184,4,0.105752442,8,True.
DummyDim2,ND,40,786,511-1195,yes,no,0,10.57943746,5,8.183230599,5.940473776,3,7.528463272,3.677278107,100,7.064231932,4.428081441,5,3.236052095,6,True.
DummyDim2,IL,95,737,427-6741,no,no,0,0.050595917,2,2.379820882,0.32367056,2,3.767586125,4.090669737,200,3.24416268,4.563195862,6,1.753630249,6,False.
DummyDim2,OH,162,797,320-3971,yes,no,0,9.418796471,6,7.229802335,5.966940984,5,7.498776148,5.337948568,150,6.173806765,4.486533101,4,5.803808991,5,True.
DummyDim2,MA,93,776,514-5722,yes,yes,300,1.019575589,5,2.227732007,2.39447853,2,3.234855389,2.420479362,150,3.748517644,4.382939131,4,2.958471357,6,False.
DummyDim2,VA,103,866,944-7443,no,no,0,2.213516865,3,5.122080389,6.59743407,5,2.892026159,3.997982582,350,3.136134715,4.142031881,6,5.470490709,4,False.
DummyDim2,KY,133,758,900-1730,yes,yes,400,0.326368347,6,3.653003324,5.287543124,5,3.421605979,3.878950356,300,3.271511242,4.836874764,3,6.310451315,4,False.
DummyDim2,FL,132,707,530-5946,no,no,0,5.180911354,2,6.455358815,5.093049313,3,4.275861828,3.588297522,200,4.669901084,5.674457501,6,4.777868686,6,False.
DummyDim2,ID,39,736,534-8882,yes,yes,400,13.17761072,4,7.353846125,4.409394182,4,8.864035037,5.387005444,50,6.946824926,5.038437273,9,4.463259697,2,True.
DummyDim2,SC,36,836,678-8274,yes,no,0,0.31533903,3,2.540343034,5.172405766,0,3.995049153,2.478257984,500,1.613882137,5.000517489,9,5.289458755,7,False.
DummyDim2,WI,22,877,550-3342,yes,no,0,6.968676853,4,6.879394151,7.695651188,5,3.794297664,4.359927067,250,5.863731297,4.596429315,7,3.644775625,5,True.
DummyDim2,HI,92,727,254-7249,yes,yes,700,10.17876057,3,5.480962048,5.187887463,1,8.145539184,7.112556471,450,6.802573758,2.024237098,8,0.045464385,9,False.
DummyDim2,ND,100,786,278-1773,no,no,0,6.888495013,5,6.36940245,6.245553988,2,5.662297726,3.306827937,150,5.633913731,6.439734294,5,4.936934325,6,True.
DummyDim2,MO,191,777,185-1285,yes,yes,600,8.685809512,7,8.085761907,9.219895195,9,6.027463004,6.455219707,450,5.266086078,5.565264448,5,7.370867354,3,False.
DummyDim2,VT,30,868,813-9361,no,yes,600,8.933145363,2,7.286159675,6.701169603,2,5.853204972,5.365079339,300,5.949692534,6.296158025,7,3.231294301,8,False.
DummyDim2,KS,194,758,270-6690,no,no,0,6.54609462,0,6.19069204,5.005113801,1,5.086504684,6.567107766,300,3.300836509,4.705803594,9,4.149350239,8,False.
DummyDim2,FL,102,707,375-9095,yes,no,0,13.88251421,3,8.426434877,6.613370461,4,9.497842638,6.919076103,100,3.455013738,3.617131771,10,11.55175577,2,True.
DummyDim2,HI,180,727,603-9640,yes,yes,700,2.794748085,2,4.837710717,3.897918051,3,3.712474907,4.306641493,300,3.194693105,3.90396727,7,4.287705401,5,False.
DummyDim2,GA,162,716,757-6808,no,yes,800,1.620790557,6,2.20000954,3.357264391,0,6.129047519,2.00225075,300,3.965690709,4.386034824,6,2.959058077,8,False.
DummyDim2,WA,100,876,902-6409,no,no,0,12.53864336,6,6.43107267,5.700780376,3,8.935851673,5.819869781,50,6.500648669,3.950899235,8,5.00757886,3,True.
DummyDim2,DC,23,686,477-1336,no,no,0,7.855972774,3,4.91385215,2.729550607,1,8.295770717,7.012067485,350,4.135401706,3.905753205,8,2.747712255,8,False.
DummyDim2,IL,67,737,656-8562,yes,no,0,4.988109014,5,4.364334798,6.625444521,2,4.278589696,4.57434313,200,5.284153811,2.88513707,6,4.305313793,6,True.
DummyDim2,RI,85,827,259-2488,yes,yes,400,6.799099845,5,5.458616443,5.434086993,3,5.378745851,5.19456315,150,6.149479534,3.891192752,5,3.786464193,6,True.
DummyDim2,AK,29,657,999-8494,yes,yes,400,0.739072092,4,1.841386064,3.746048587,6,2.541887857,5.172092676,300,4.692811549,5.918629097,1,5.279409618,4,False.
DummyDim2,MT,79,778,230-3249,no,yes,500,5.412232161,2,7.448124797,6.160536712,2,5.5921805,3.709258371,250,3.229999814,3.776461166,4,8.739723196,5,True.
DummyDim2,MS,167,778,867-3968,no,yes,500,6.277869584,1,4.674412662,4.093136607,0,4.926378539,5.155162139,200,6.176207133,6.06697078,6,2.415960004,7,False.
DummyDim2,SD,16,836,662-1959,no,yes,600,4.136975989,3,5.627960265,1.288027251,4,3.906741249,5.13524248,50,4.732784766,5.358170428,5,3.025121793,6,True.
DummyDim2,VA,56,866,311-8947,no,no,0,3.357104383,2,4.051395327,1.527554239,5,4.310312115,6.319381226,250,5.182707466,4.612817333,4,2.1917387,5,False.
DummyDim2,NM,89,787,714-8899,yes,no,0,0.907230198,4,4.862250471,3.902725852,11,1.412857554,5.747075152,400,2.002451051,4.342873822,4,5.11263244,2,False.
DummyDim2,MI,173,777,263-3050,yes,no,0,7.811609737,4,5.490081649,6.558629475,1,7.990146732,5.455471299,150,3.650383558,5.426886633,4,11.07521189,3,True.
DummyDim2,VT,119,868,118-3074,yes,yes,200,11.78975876,5,6.478769852,6.636056759,0,8.550944484,2.922366649,100,8.375024815,4.11393935,7,2.817443996,6,True.
DummyDim2,MA,94,776,804-3614,yes,no,0,14.04322274,4,7.393051224,8.023457741,0,10.26720611,3.341737705,100,7.621614381,4.852735273,6,7.444430801,3,True.
DummyDim2,ID,44,736,282-7765,yes,yes,200,11.96645268,1,8.629612807,8.354639212,1,9.903716129,1.919298617,200,5.423909587,3.660109856,5,9.78510322,3,True.
DummyDim2,MN,85,777,907-9712,yes,yes,500,0.108511737,4,1.030316596,0.871791962,0,4.588376251,1.936658829,250,6.004386347,4.325070476,4,0.067301279,8,False.
DummyDim2,OH,45,797,442-9583,yes,yes,600,4.879277834,2,2.102912139,6.729801498,5,6.732630186,1.791813024,200,5.890931461,4.430575487,5,6.631820936,6,True.
DummyDim2,NV,46,788,177-7997,no,no,0,3.721547895,1,3.764272495,1.796877134,2,5.167204503,6.118200585,300,3.778463373,4.619495101,7,3.495084257,6,False.
DummyDim2,MO,105,777,521-6491,yes,no,0,3.89413518,3,4.187781448,3.832254409,6,3.645757645,5.439300349,200,6.361522992,4.839218517,3,2.050319765,5,False.
DummyDim2,PA,128,806,580-6904,no,yes,300,13.47662329,3,8.961348136,9.713486107,1,9.829768102,4.328219766,200,4.76275504,5.552041544,6,11.24450584,2,True.
DummyDim2,SD,2,836,157-5792,yes,yes,500,1.074594694,5,4.632831998,3.200614679,5,3.516136633,2.805838726,200,3.987836897,5.79088404,3,4.784388383,5,False.
DummyDim2,IA,46,736,145-6969,yes,yes,300,10.16762044,2,6.833913675,6.049525233,1,9.378584785,2.32794269,150,6.169106454,5.435818044,4,7.473667178,5,True.
DummyDim2,OR,198,798,172-6169,yes,no,0,6.942415972,2,7.516201582,4.239020221,3,4.291985254,2.316497217,150,7.231523193,5.489628556,7,0.772529114,8,True.
DummyDim2,OH,136,797,863-6899,yes,yes,400,1.79909119,5,4.504062502,4.318699075,6,3.767515386,2.931328429,300,4.920552763,5.408939937,4,2.90855763,5,False.
DummyDim2,SD,151,836,119-8208,no,no,0,8.409337577,4,7.767960952,7.296420941,3,6.595408656,3.854854632,150,3.582946075,4.643498751,7,8.956684517,3,True.
DummyDim2,OR,36,798,649-8814,no,no,0,12.10132545,6,7.998275464,7.915563729,1,9.191178428,2.468576826,150,6.892889161,4.296234414,6,6.307911627,4,True.
DummyDim2,MA,159,776,863-4372,yes,no,0,0.530474313,4,4.375414648,5.617940442,5,2.099169926,3.872576134,200,0.839805189,5.155824456,5,8.525918032,3,False.
DummyDim2,MD,52,776,963-2792,yes,no,0,0.383222869,2,5.403930471,5.18801061,4,0.221929415,2.413480313,350,6.579657554,4.472505253,4,1.503029388,11,True.
DummyDim2,KY,80,758,557-3009,yes,no,0,4.342665463,3,4.883159883,6.773118772,0,3.7741754,3.173241296,200,5.815182829,4.051798365,5,2.810598657,9,True.
DummyDim2,ID,190,736,274-4867,no,no,0,8.22980994,2,5.456087348,8.410753263,1,6.710952458,1.462673327,300,6.993927163,4.587915207,7,4.16837877,6,True.
DummyDim2,HI,190,727,902-9514,yes,yes,1100,6.722688203,2,4.86421356,5.532567027,3,7.462688951,3.835202735,250,4.349186327,4.269893233,6,6.76296711,8,False.
DummyDim2,WY,42,878,308-4773,yes,no,0,0.590354813,6,3.591123176,4.729604016,6,3.2814726,1.703088968,400,5.283575379,5.402302883,5,1.754351121,5,False.
DummyDim2,NE,54,786,190-1592,yes,yes,500,3.758662317,5,5.988016903,4.597367543,2,3.727475422,1.496852075,150,5.82083484,4.439075375,6,1.608071936,8,True.
DummyDim2,TN,126,847,519-7966,no,yes,300,6.096386059,2,6.117933067,7.288399,0,5.566612924,1.51059118,300,6.633788536,6.649567105,4,3.98808092,7,True.
DummyDim2,ND,15,786,646-3539,yes,no,0,0.908652083,6,0.657544764,2.219255452,0,4.341340378,1.379146608,350,4.422306647,4.55220194,7,0.333832892,8,False.
DummyDim2,CO,135,677,975-4556,yes,no,0,5.888579288,5,3.657779224,2.474792732,2,7.379750734,5.847915259,150,4.757576422,4.993177022,5,4.28299679,6,False.
DummyDim2,OK,3,797,313-7846,yes,no,0,0.312380188,2,0.357212882,0.091605893,1,5.127059331,2.439315484,350,4.623760834,4.665995875,7,0.222139587,8,False.
DummyDim2,IL,150,737,805-1508,yes,no,0,7.838059052,1,5.861767314,3.451186328,0,7.19927591,3.391867748,100,5.834680396,5.168522985,6,4.488926188,6,True.
DummyDim2,NJ,185,787,103-7518,yes,yes,200,2.364414695,3,5.671773125,5.78159623,5,2.13340477,2.700227741,200,5.157584729,6.24109754,4,4.355721333,5,False.
DummyDim2,DC,154,686,729-4326,no,no,0,10.52675482,5,5.590987281,4.796469717,3,7.184014311,5.98393038,100,7.379768224,6.216752699,7,2.35844334,4,True.
DummyDim2,PA,88,806,651-3328,yes,yes,500,3.530490745,3,3.817296278,5.227788162,2,4.311749635,4.161317928,300,5.612994639,4.230857671,5,2.96835655,7,False.
DummyDim2,WA,88,876,735-4901,yes,yes,400,11.28994108,4,8.000819388,9.498748661,0,9.026151015,1.538089308,300,6.774286501,5.673647239,5,7.885180095,4,True.
DummyDim2,GA,35,716,133-4534,no,yes,300,4.654571053,1,6.313586429,5.108791229,2,5.310097223,3.692731604,250,4.462858209,3.700559343,3,5.958369957,7,True.
DummyDim2,VT,91,868,534-7961,no,no,0,8.679635749,2,5.340419471,5.272259467,2,7.550608601,3.60005294,300,6.164298743,4.835024778,8,3.568390233,8,False.
DummyDim2,NM,189,787,777-7528,yes,yes,300,6.152741962,5,6.764927985,5.017114206,5,5.920459621,4.345131641,200,5.421365311,4.400999446,3,4.8030313,7,True.
DummyDim2,MD,88,776,813-6646,no,no,0,5.75011173,0,7.850677615,6.232774774,4,3.027151987,4.79522192,350,4.665590529,5.572824406,7,4.314223797,6,False.
DummyDim2,WI,174,877,906-7817,no,no,0,1.750940126,3,0.509005718,0.480962046,0,4.014561257,3.551173471,250,1.84274348,4.65364602,7,3.27512632,6,False.
DummyDim2,NV,171,788,638-6590,no,yes,0,2.506859718,0,7.538188755,4.820771774,4,2.329932496,2.165970495,300,5.942645545,4.763000675,2,0.045799974,11,True.
DummyDim2,NJ,41,787,656-6283,no,no,0,6.858007119,3,4.800354231,6.850215512,1,6.817335691,2.440357201,200,6.332658824,4.008480057,4,5.624436898,7,True.
DummyDim2,ME,182,776,175-7011,no,no,0,2.301902789,2,5.941676172,5.90377823,3,3.922546846,3.118009973,350,4.163855776,4.664864618,2,5.490663232,7,True.
DummyDim2,AR,122,658,542-1880,yes,yes,300,8.467294607,4,5.360770238,8.69394371,0,7.314247609,3.099367455,250,6.636291486,4.271449036,5,6.107004707,6,True.
DummyDim2,SC,45,836,637-3765,yes,no,0,6.079089012,4,5.720474093,2.961316198,7,5.503180719,7.915324515,250,4.058883816,4.510691155,6,2.466422506,6,False.
DummyDim2,IA,8,736,832-8573,no,yes,1000,6.975094017,1,4.997820995,2.644932639,1,6.893640733,6.857929593,350,4.259660388,4.404414346,8,4.02724798,6,False.
DummyDim2,VA,97,866,270-9318,no,no,0,3.824398734,3,3.678025242,5.787653506,1,5.515632256,5.46493115,200,3.598669999,5.469597548,3,8.108456309,5,True.
DummyDim2,UT,157,858,268-9926,yes,no,0,7.957570894,5,5.660759991,4.041885578,6,4.699889025,7.650420139,50,5.200227933,3.970165481,7,4.038712051,3,True.
DummyDim2,NE,2,786,109-4382,no,yes,900,3.118630706,4,2.042354735,2.546707578,0,4.538018405,4.083015053,100,5.464174699,5.000103544,6,3.232716378,7,True.
